price,area_sqft,bedrooms,bathrooms,location,listing_type,property_type
240000.0,550.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
2324400.0,893.0,2.0,2.0,Bandar Kuala Lumpur,sale,Apartment
1790000.0,7761.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,584.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
230000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
378800.0,650.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,7535.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
220000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
225000.0,6243.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
398000.0,237.0,3.0,2.0,Bandar Kuala Lumpur,sale,Townhouse
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
738000.0,2239.0,5.0,5.0,Ulu Kinta,sale,Villa
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6674.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
246000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
285000.0,7804.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
270000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
249000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6997.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
255000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
200000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
220000.0,524.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
249000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
436925.0,666.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
259000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
285000.0,745.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,560.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
317000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
199000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
255000.0,6997.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,808.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
220000.0,550.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
270000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
325000.0,7599.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
275000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
325000.0,7589.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6727.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
378800.0,650.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
350000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
230000.0,1000.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
255000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
450000.0,780.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
259000.0,550.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6674.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
911900.0,7287.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
828000.0,1560.0,4.0,4.0,Bandar Kuala Lumpur,sale,House
200000.0,300.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
220000.0,350.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
220000.0,350.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
220000.0,300.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
550000.0,9655.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
1150000.0,1450.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
378800.0,650.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,7535.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
378800.0,650.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
378800.0,650.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
3005556.0,876.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
220000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
483000.0,800.0,2.0,2.0,Bandar Kuala Lumpur,sale,Apartment
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
378800.0,670.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
428000.0,14747.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
2200000.0,2700.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
2000000.0,2099.0,4.0,5.0,Bandar Kuala Lumpur,sale,House
1900000.0,989.0,1.0,2.0,Bandar Kuala Lumpur,sale,Condo
220000.0,350.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
3650000.0,4800.0,7.0,7.0,Bandar Kuala Lumpur,sale,House
3980000.0,5000.0,7.0,7.0,Bandar Kuala Lumpur,sale,House
3500000.0,4200.0,7.0,7.0,Bandar Kuala Lumpur,sale,House
4100000.0,5250.0,7.0,7.0,Bandar Kuala Lumpur,sale,House
450000.0,1092.0,4.0,3.0,Tebrau,sale,Condo
220000.0,333.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
258000.0,12917.0,3.0,2.0,Ulu Kinta,sale,House
308000.0,13563.0,4.0,3.0,Bandar Johor Bahru,sale,Townhouse
3200000.0,6218.0,6.0,6.0,Bandar Kuala Lumpur,sale,House
850000.0,33142.0,3.0,2.0,Petaling,sale,House
220000.0,300.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
230000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
220000.0,300.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
230000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
238000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,470.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
255000.0,510.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
199000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
310000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
248000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
229000.0,300.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
220000.0,300.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
258000.0,550.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
300000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
299011.0,1000.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
708000.0,950.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
419000.0,1680.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
750000.0,950.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
400000.0,1450.0,3.0,3.0,Bandar Kuala Lumpur,sale,Condo
685000.0,1000.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
428000.0,1600.0,3.0,3.0,Bandar Kuala Lumpur,sale,Condo
799000.0,1335.0,3.0,3.0,Bandar Kuala Lumpur,sale,Condo
750000.0,950.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
708800.0,928.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
400000.0,1042.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
428000.0,1370.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
1150000.0,2500.0,4.0,4.0,Bandar Kuala Lumpur,sale,House
1100000.0,1450.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
850000.0,9386.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
730000.0,1450.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
8500000.0,8794.0,6.0,6.0,Bandar Kuala Lumpur,sale,House
300000.0,878.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
1664800.0,853.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
249000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
289000.0,754.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
500000.0,560.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
325000.0,7599.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
249000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
259000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
325000.0,7815.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6544.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
365000.0,7373.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
279000.0,800.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245900.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,800.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
248800.0,650.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
1200000.0,657.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
249000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6997.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
254900.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
1397016.0,657.0,1.0,1.0,Bandar Kuala Lumpur,sale,Apartment
245000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
270000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
259000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
350000.0,7589.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
249990.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
259000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6997.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
200000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
230000.0,589.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6674.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245800.0,679.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6727.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
230000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,6997.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
279000.0,800.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
279000.0,800.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6727.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
10000000.0,8622.0,7.0,8.0,Bandar Kuala Lumpur,sale,Villa
280000.0,416.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
738900.0,7406.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
3650000.0,4800.0,7.0,7.0,Bandar Kuala Lumpur,sale,House
1448900.0,19149.0,3.0,2.0,Bandar Kuala Lumpur,sale,Apartment
300000.0,500.0,1.0,1.0,Bandar Kuala Lumpur,sale,Condo
550000.0,1281.0,4.0,4.0,Bandar Kuala Lumpur,sale,Condo
3800000.0,3672.0,5.0,5.0,Bandar Kuala Lumpur,sale,Condo
3960000.0,1335.0,3.0,3.0,Bandar Kuala Lumpur,sale,Condo
4200000.0,3671.0,6.0,5.0,Bandar Kuala Lumpur,sale,Condo
1150000.0,2500.0,4.0,4.0,Bandar Kuala Lumpur,sale,House
1000000.0,926.0,3.0,2.0,Bandar Kuala Lumpur,sale,Condo
428000.0,1400.0,4.0,3.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6480.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
255000.0,6674.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
245000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
289000.0,800.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
935000.0,935.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
250000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,680.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
350000.0,7728.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
285000.0,7621.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
300000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
255000.0,6997.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
280000.0,650.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
265000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
255000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6674.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,600.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
259000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
260000.0,700.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
240000.0,500.0,2.0,1.0,Bandar Kuala Lumpur,sale,Condo
250000.0,6512.0,2.0,2.0,Bandar Kuala Lumpur,sale,Condo
